order_id,menu_item_id,quantity,subtotal
58890,3,1,3.85
58891,24,1,7.0
58892,8,1,4.03
58893,5,1,5.12
58894,16,1,5.82
58894,32,1,4.68
58895,3,2,7.7
58895,12,1,6.32
58895,13,1,5.73
58896,26,1,4.12
58897,6,1,3.76
58897,26,1,4.12
58897,9,1,5.07
58898,9,1,5.07
58898,13,1,5.73
58899,7,1,6.29
58899,26,1,4.12
58900,4,1,5.74
58900,31,1,5.19
58900,10,2,9.82
58901,25,1,6.66
58901,4,1,5.74
58902,13,1,5.73
58902,18,1,4.58
58902,18,1,4.58
58903,25,1,6.66
58904,14,2,8.04
58904,14,1,4.02
58904,11,1,3.96
58905,10,1,4.91
58905,20,1,5.08
58906,2,1,5.44
58907,17,1,4.25
58907,12,2,12.64
58907,11,1,3.96
58908,24,1,7.0
58909,3,1,3.85
58909,7,1,6.29
58910,14,1,4.02
58911,16,1,5.82
58912,5,2,10.24
58913,12,1,6.32
58914,30,1,6.85
58914,7,1,6.29
58914,22,1,5.16
58915,1,1,4.79
58916,21,1,6.97
58917,9,1,5.07
58918,15,1,6.31
58919,21,1,6.97
58919,9,1,5.07
58920,19,1,6.9
58920,2,1,5.44
58920,5,1,5.12
58921,18,1,4.58
58922,9,1,5.07
58922,22,1,5.16
58923,13,1,5.73
58923,20,1,5.08
58923,3,1,3.85
58924,30,1,6.85
58924,23,1,4.73
58924,19,1,6.9
58925,7,1,6.29
58925,32,1,4.68
58926,10,1,4.91
58926,15,1,6.31
58927,14,2,8.04
58928,11,1,3.96
58928,10,2,9.82
58929,24,2,14.0
58929,8,2,8.06
58930,15,1,6.31
58930,30,1,6.85
58930,29,2,8.84
58931,21,1,6.97
58932,20,2,10.16
58933,6,2,7.52
58934,8,2,8.06
58934,2,1,5.44
58934,13,2,11.46
58935,3,1,3.85
58936,11,2,7.92
58937,1,1,4.79
58937,19,1,6.9
58937,22,1,5.16
58938,10,2,9.82
58938,9,1,5.07
58938,24,1,7.0
58939,29,1,4.42
58939,11,1,3.96
58940,15,1,6.31
58941,7,1,6.29
58942,19,2,13.8
58943,23,2,9.46
58943,13,1,5.73
58944,3,1,3.85
58944,22,1,5.16
58944,11,1,3.96
58945,4,1,5.74
58945,14,2,8.04
58946,1,1,4.79
58946,3,1,3.85
58947,3,2,7.7
58948,32,2,9.36
58949,7,1,6.29
58949,13,1,5.73
58950,24,1,7.0
58950,7,2,12.58
58951,25,1,6.66
58952,12,1,6.32
58953,29,1,4.42
58953,13,2,11.46
58954,2,1,5.44
58955,32,2,9.36
58956,6,1,3.76
58957,23,1,4.73
58958,25,1,6.66
58958,26,1,4.12
58958,5,1,5.12
58959,30,2,13.7
58959,15,1,6.31
58959,12,1,6.32
58960,1,1,4.79
58961,1,1,4.79
58962,17,1,4.25
58963,13,1,5.73
58963,16,1,5.82
58963,27,2,11.5
58964,19,1,6.9
58965,2,1,5.44
58965,17,1,4.25
58966,5,1,5.12
58967,16,1,5.82
58967,24,1,7.0
58968,20,1,5.08
58969,25,1,6.66
58970,7,1,6.29
58971,11,1,3.96
58971,30,1,6.85
58972,8,1,4.03
58973,28,1,3.95
58973,20,1,5.08
58974,25,1,6.66
58974,30,1,6.85
58974,9,1,5.07
58975,12,1,6.32
58975,8,1,4.03
58976,11,1,3.96
58977,29,1,4.42
58977,21,1,6.97
58977,19,1,6.9
58978,31,1,5.19
58978,24,1,7.0
58979,25,1,6.66
58980,19,1,6.9
58981,29,1,4.42
58981,4,1,5.74
58982,27,1,5.75
58982,19,1,6.9
58983,10,2,9.82
58984,7,1,6.29
58985,15,1,6.31
58985,3,1,3.85
58986,11,1,3.96
58987,14,1,4.02
58988,16,1,5.82
58989,12,1,6.32
58989,3,1,3.85
58990,14,1,4.02
58991,31,1,5.19
58991,16,1,5.82
58992,23,1,4.73
58992,24,1,7.0
58993,20,1,5.08
58994,18,1,4.58
58995,13,1,5.73
58995,13,2,11.46
58996,12,1,6.32
58997,26,2,8.24
58997,5,1,5.12
58998,12,1,6.32
58999,29,1,4.42
58999,29,1,4.42
59000,21,1,6.97
59000,11,2,7.92
59001,32,2,9.36
59002,16,2,11.64
59002,30,1,6.85
59002,8,1,4.03
59003,22,1,5.16
59004,15,1,6.31
59004,1,1,4.79
59005,26,2,8.24
59006,14,2,8.04
59006,7,1,6.29
59007,2,1,5.44
59008,26,1,4.12
59008,13,1,5.73
59008,25,1,6.66
59009,7,1,6.29
59010,25,2,13.32
59011,25,1,6.66
59011,9,1,5.07
59012,24,1,7.0
59013,29,1,4.42
59014,14,1,4.02
59014,12,1,6.32
59015,11,1,3.96
59015,13,1,5.73
59016,16,2,11.64
59017,6,2,7.52
59018,26,1,4.12
59019,19,1,6.9
59019,10,1,4.91
59020,32,1,4.68
59020,17,1,4.25
59021,11,1,3.96
59022,7,1,6.29
59022,11,1,3.96
59023,2,1,5.44
59023,10,1,4.91
59023,27,1,5.75
59024,27,1,5.75
59024,29,1,4.42
59025,10,1,4.91
59026,1,1,4.79
59027,14,1,4.02
59028,10,1,4.91
59028,1,1,4.79
59028,29,1,4.42
59029,17,1,4.25
59029,25,1,6.66
59030,13,1,5.73
59030,22,2,10.32
59030,28,1,3.95
59031,4,1,5.74
59031,24,1,7.0
59032,7,1,6.29
59033,8,1,4.03
59033,21,1,6.97
59033,29,1,4.42
59034,16,1,5.82
59035,15,1,6.31
59036,22,1,5.16
59037,12,1,6.32
59038,13,1,5.73
59038,31,1,5.19
59038,13,1,5.73
59039,10,1,4.91
59040,22,1,5.16
59041,9,1,5.07
59042,1,2,9.58
59042,27,1,5.75
59043,24,1,7.0
59043,31,1,5.19
59044,2,2,10.88
59045,28,2,7.9
59045,6,1,3.76
59046,8,1,4.03
59046,2,1,5.44
59046,11,1,3.96
59047,8,1,4.03
59048,4,1,5.74
59048,32,1,4.68
59049,8,1,4.03
59050,10,1,4.91
59051,29,1,4.42
59052,18,1,4.58
59053,15,1,6.31
59053,29,1,4.42
59054,14,1,4.02
59054,30,1,6.85
59055,10,1,4.91
59056,16,1,5.82
59057,2,1,5.44
59057,30,1,6.85
59058,19,1,6.9
59059,23,1,4.73
59059,30,1,6.85
59060,10,1,4.91
59060,5,1,5.12
59060,15,1,6.31
59061,21,1,6.97
59062,11,1,3.96
59063,6,1,3.76
59064,9,1,5.07
59065,6,1,3.76
59065,26,1,4.12
59065,17,1,4.25
59066,2,1,5.44
59067,31,1,5.19
59068,1,1,4.79
59068,30,1,6.85
59069,17,1,4.25
59070,17,1,4.25
59071,10,1,4.91
59072,11,1,3.96
59072,17,1,4.25
59073,13,1,5.73
59073,8,1,4.03
59074,13,1,5.73
59075,23,1,4.73
59076,14,1,4.02
59077,21,1,6.97
59078,27,1,5.75
59078,13,1,5.73
59079,31,1,5.19
59080,24,1,7.0
59080,4,1,5.74
59080,10,1,4.91
59081,30,1,6.85
59082,13,1,5.73
59083,8,1,4.03
59083,26,1,4.12
59083,8,1,4.03
59084,10,1,4.91
59085,4,1,5.74
59086,25,1,6.66
59087,11,1,3.96
59087,7,1,6.29
59088,3,2,7.7
59088,11,1,3.96
59088,13,1,5.73
59089,31,1,5.19
59089,16,1,5.82
59090,31,1,5.19
59091,8,1,4.03
59092,27,1,5.75
59092,24,1,7.0
59092,18,1,4.58
59093,10,2,9.82
59093,19,1,6.9
59094,12,1,6.32
59095,25,1,6.66
59096,28,1,3.95
59096,22,1,5.16
59096,1,1,4.79
59097,15,1,6.31
59098,3,1,3.85
59098,31,1,5.19
59099,23,1,4.73
59100,21,1,6.97
59100,22,1,5.16
59100,22,1,5.16
59101,20,1,5.08
59102,14,1,4.02
59102,15,1,6.31
59103,2,1,5.44
59104,25,2,13.32
59105,30,1,6.85
59106,17,1,4.25
59107,5,1,5.12
59107,25,1,6.66
59108,17,1,4.25
59108,4,1,5.74
59109,17,1,4.25
59109,13,1,5.73
59109,31,1,5.19
59110,21,1,6.97
59110,28,1,3.95
59111,12,1,6.32
59111,17,1,4.25
59111,18,1,4.58
59112,1,1,4.79
59112,31,1,5.19
59112,28,1,3.95
59113,22,1,5.16
59113,3,1,3.85
59114,4,1,5.74
59115,17,1,4.25
59116,31,1,5.19
59116,25,1,6.66
59116,24,1,7.0
59117,13,1,5.73
59118,2,1,5.44
59118,25,1,6.66
59119,4,1,5.74
59120,20,1,5.08
59121,19,1,6.9
59122,28,1,3.95
59123,14,1,4.02
59124,14,1,4.02
59125,11,1,3.96
59125,21,1,6.97
59126,2,2,10.88
59127,32,1,4.68
59128,2,1,5.44
59128,21,1,6.97
59128,30,1,6.85
59129,18,1,4.58
59130,14,1,4.02
59130,31,1,5.19
59131,14,1,4.02
59131,15,1,6.31
59131,17,1,4.25
59132,16,1,5.82
59133,28,1,3.95
59133,26,1,4.12
59134,30,1,6.85
59135,3,1,3.85
59136,24,1,7.0
59136,15,1,6.31
59137,17,1,4.25
59137,20,1,5.08
59137,15,1,6.31
59138,30,1,6.85
59139,11,1,3.96
59140,26,1,4.12
59140,31,1,5.19
59141,2,1,5.44
59141,12,1,6.32
59141,12,1,6.32
59142,3,1,3.85
59143,8,1,4.03
59143,30,1,6.85
59144,19,1,6.9
59145,32,1,4.68
59146,17,1,4.25
59146,2,2,10.88
59146,22,1,5.16
59147,24,1,7.0
59147,19,1,6.9
59148,23,1,4.73
59149,12,1,6.32
59149,31,1,5.19
59150,31,1,5.19
59151,2,1,5.44
59151,2,1,5.44
59152,15,2,12.62
59153,23,1,4.73
59154,8,2,8.06
59154,23,1,4.73
59154,30,1,6.85
59155,12,1,6.32
59156,14,1,4.02
59156,23,1,4.73
59156,18,1,4.58
59157,20,1,5.08
59158,14,1,4.02
59158,27,1,5.75
59159,25,1,6.66
59159,19,1,6.9
59160,5,1,5.12
59161,15,1,6.31
59162,8,1,4.03
59163,5,2,10.24
59164,18,1,4.58
59164,13,1,5.73
59164,21,1,6.97
59165,16,1,5.82
59166,15,1,6.31
59166,29,1,4.42
59167,19,1,6.9
59167,19,1,6.9
59168,12,1,6.32
59169,5,1,5.12
59170,16,1,5.82
59170,17,1,4.25
59171,16,1,5.82
59172,29,1,4.42
59173,10,1,4.91
59174,9,1,5.07
59175,13,1,5.73
59175,22,1,5.16
59176,24,1,7.0
59176,7,1,6.29
59177,27,1,5.75
59178,31,2,10.38
59179,24,1,7.0
59179,12,1,6.32
59180,15,2,12.62
59181,32,1,4.68
59182,27,1,5.75
59182,30,1,6.85
59183,3,1,3.85
59184,5,1,5.12
59184,5,1,5.12
59185,19,1,6.9
59185,5,1,5.12
59186,4,1,5.74
59186,24,2,14.0
59187,25,1,6.66
59187,8,2,8.06
59188,26,1,4.12
59189,15,2,12.62
59190,2,1,5.44
59190,14,1,4.02
59191,20,1,5.08
59191,8,1,4.03
59192,29,1,4.42
59192,7,1,6.29
59193,3,1,3.85
59193,6,1,3.76
59194,1,1,4.79
59194,15,1,6.31
59195,18,1,4.58
59196,8,1,4.03
59196,27,1,5.75
59197,22,2,10.32
59198,10,1,4.91
59198,22,1,5.16
59199,4,1,5.74
59200,12,1,6.32
59200,18,1,4.58
59201,27,1,5.75
59202,9,1,5.07
59202,26,1,4.12
59202,8,1,4.03
59203,5,1,5.12
59203,6,1,3.76
59204,12,1,6.32
59205,24,1,7.0
59206,11,1,3.96
59207,2,1,5.44
59207,4,1,5.74
59208,12,2,12.64
59208,30,2,13.7
59208,20,1,5.08
59209,16,1,5.82
59209,11,1,3.96
59210,6,1,3.76
59211,2,2,10.88
59212,19,2,13.8
59213,1,2,9.58
59213,26,1,4.12
59214,17,1,4.25
59214,1,2,9.58
59215,9,1,5.07
59215,32,1,4.68
59216,4,1,5.74
59216,23,1,4.73
59217,21,1,6.97
59217,20,1,5.08
59218,28,1,3.95
59218,7,1,6.29
59219,19,1,6.9
59219,6,1,3.76
59220,6,2,7.52
59220,15,2,12.62
59221,8,2,8.06
59221,12,1,6.32
59222,24,1,7.0
59223,14,1,4.02
59224,7,1,6.29
59224,9,1,5.07
59225,8,1,4.03
59225,28,1,3.95
59226,8,1,4.03
59226,14,1,4.02
59226,18,1,4.58
59227,11,1,3.96
59228,5,2,10.24
59228,22,1,5.16
59229,9,1,5.07
59230,13,1,5.73
59231,7,1,6.29
59232,1,2,9.58
59233,22,1,5.16
59234,4,1,5.74
59235,3,1,3.85
59236,2,2,10.88
59236,32,1,4.68
59236,11,1,3.96
59237,6,1,3.76
59237,25,1,6.66
59238,27,1,5.75
59239,17,1,4.25
59239,24,1,7.0
59240,30,1,6.85
59240,11,1,3.96
59240,20,1,5.08
59241,27,1,5.75
59242,32,1,4.68
59242,24,1,7.0
59242,16,1,5.82
59243,30,2,13.7
59244,14,1,4.02
59245,15,1,6.31
59246,1,1,4.79
59246,8,1,4.03
59247,29,1,4.42
59247,32,1,4.68
59247,13,2,11.46
59248,26,1,4.12
59249,27,1,5.75
59249,5,1,5.12
59249,22,1,5.16
59250,24,1,7.0
59251,19,1,6.9
59252,1,1,4.79
59253,18,1,4.58
59254,13,1,5.73
59255,7,1,6.29
59256,19,1,6.9
59257,6,1,3.76
59258,31,1,5.19
59258,3,1,3.85
59258,1,1,4.79
59259,2,1,5.44
59260,32,1,4.68
59260,22,1,5.16
59261,27,1,5.75
59262,1,1,4.79
59263,23,1,4.73
59263,25,1,6.66
59263,17,2,8.5
59264,4,1,5.74
59264,19,1,6.9
59265,25,1,6.66
59265,32,1,4.68
59265,16,1,5.82
59266,20,2,10.16
59266,5,1,5.12
59267,30,1,6.85
59268,6,1,3.76
59268,17,1,4.25
59269,26,1,4.12
59270,12,1,6.32
59270,17,1,4.25
59271,7,1,6.29
59272,24,1,7.0
59272,6,1,3.76
59273,14,1,4.02
59274,1,2,9.58
59274,26,1,4.12
59275,18,1,4.58
59275,10,2,9.82
59276,8,1,4.03
59276,22,1,5.16
59277,2,2,10.88
59277,21,1,6.97
59278,20,2,10.16
59279,24,1,7.0
59279,17,1,4.25
59279,13,1,5.73
59280,1,1,4.79
59280,2,1,5.44
59280,30,1,6.85
59281,4,1,5.74
59281,21,1,6.97
59282,16,1,5.82
59282,28,1,3.95
59283,21,1,6.97
59283,18,1,4.58
59283,8,1,4.03
59284,25,2,13.32
59284,30,2,13.7
59285,25,1,6.66
59286,31,1,5.19
59287,30,1,6.85
59288,5,1,5.12
59288,32,1,4.68
59289,2,1,5.44
59289,26,1,4.12
59289,31,1,5.19
59290,6,1,3.76
59290,31,1,5.19
59291,9,1,5.07
59291,2,1,5.44
59292,24,2,14.0
59293,11,1,3.96
59293,3,1,3.85
59294,23,2,9.46
59295,9,1,5.07
59295,15,1,6.31
59295,12,1,6.32
59296,20,1,5.08
59296,11,1,3.96
59296,17,1,4.25
59297,6,1,3.76
59298,21,2,13.94
59298,23,1,4.73
59299,23,1,4.73
59300,12,1,6.32
59301,31,1,5.19
59302,8,1,4.03
59303,30,1,6.85
59304,28,1,3.95
59304,28,1,3.95
59304,7,1,6.29
59305,30,2,13.7
59305,1,1,4.79
59305,6,1,3.76
59306,32,1,4.68
59306,9,1,5.07
59307,14,1,4.02
59307,4,2,11.48
59307,27,1,5.75
59308,14,1,4.02
59309,31,1,5.19
59309,25,2,13.32
59310,32,1,4.68
59311,9,2,10.14
59312,31,1,5.19
59312,3,1,3.85
59313,4,1,5.74
59314,30,1,6.85
59315,32,1,4.68
59316,10,1,4.91
59316,15,1,6.31
59316,17,2,8.5
59317,12,1,6.32
59318,2,1,5.44
59318,12,2,12.64
59319,1,1,4.79
59320,3,1,3.85
59321,8,1,4.03
59321,30,1,6.85
59321,1,2,9.58
59322,16,1,5.82
59322,16,1,5.82
59323,14,2,8.04
59323,23,1,4.73
59323,16,1,5.82
59324,28,1,3.95
59324,27,1,5.75
59325,32,1,4.68
59325,15,1,6.31
59326,30,1,6.85
59326,3,1,3.85
59326,9,1,5.07
59327,9,1,5.07
59327,8,1,4.03
59327,28,2,7.9
59328,19,1,6.9
59329,1,1,4.79
59329,11,1,3.96
59330,6,1,3.76
59331,6,1,3.76
59331,9,1,5.07
59332,14,1,4.02
59333,3,1,3.85
59333,28,1,3.95
59334,18,1,4.58
59334,31,1,5.19
59335,16,1,5.82
59335,9,1,5.07
59336,13,1,5.73
59337,20,1,5.08
59337,25,1,6.66
59337,15,1,6.31
59338,24,1,7.0
59338,12,1,6.32
59338,27,2,11.5
59339,12,1,6.32
59339,27,2,11.5
59340,30,1,6.85
59340,28,2,7.9
59341,17,1,4.25
59342,23,1,4.73
59342,23,1,4.73
59343,28,1,3.95
59343,23,1,4.73
59344,25,1,6.66
59345,31,1,5.19
59346,26,1,4.12
59346,19,1,6.9
59347,8,1,4.03
59347,14,1,4.02
59348,27,1,5.75
59348,18,1,4.58
59349,6,1,3.76
59350,13,1,5.73
59350,27,1,5.75
59351,26,1,4.12
59351,27,2,11.5
59352,23,2,9.46
59352,9,1,5.07
59352,24,1,7.0
59353,7,1,6.29
59354,28,1,3.95
59354,6,1,3.76
59355,2,1,5.44
59355,14,1,4.02
59356,26,1,4.12
59356,10,1,4.91
59356,20,1,5.08
59357,6,1,3.76
59358,2,1,5.44
59359,18,1,4.58
59359,25,1,6.66
59360,6,2,7.52
59360,23,1,4.73
59360,15,1,6.31
59361,24,1,7.0
59361,9,1,5.07
59362,26,1,4.12
59363,21,1,6.97
59363,18,2,9.16
59364,19,1,6.9
59365,27,2,11.5
59366,10,1,4.91
59367,6,1,3.76
59367,29,1,4.42
59368,7,1,6.29
59369,30,1,6.85
59370,14,1,4.02
59371,16,1,5.82
59371,17,1,4.25
59372,2,1,5.44
59373,31,1,5.19
59374,8,1,4.03
59374,24,1,7.0
59375,7,1,6.29
59375,10,2,9.82
59376,16,1,5.82
59377,1,1,4.79
59378,12,1,6.32
59378,25,1,6.66
59379,27,1,5.75
59380,20,1,5.08
59380,25,1,6.66
59380,29,1,4.42
59381,32,1,4.68
59381,12,1,6.32
59382,16,1,5.82
59383,20,1,5.08
59384,3,1,3.85
59384,5,2,10.24
59385,11,1,3.96
59386,29,1,4.42
59387,32,1,4.68
59387,28,1,3.95
59388,6,1,3.76
59389,28,2,7.9
59390,11,1,3.96
59390,25,1,6.66
59390,19,1,6.9
59391,1,1,4.79
59392,32,1,4.68
59393,1,1,4.79
59394,28,1,3.95
59395,9,2,10.14
59396,12,2,12.64
59396,6,1,3.76
59396,31,1,5.19
59397,24,1,7.0
59398,8,1,4.03
59399,13,1,5.73
59399,31,1,5.19
59400,10,1,4.91
59400,17,1,4.25
59401,15,1,6.31
59401,1,1,4.79
59402,2,1,5.44
59403,27,1,5.75
59403,23,1,4.73
59404,17,1,4.25
59404,21,1,6.97
59405,12,1,6.32
59406,29,1,4.42
59407,28,1,3.95
59408,11,1,3.96
59408,23,1,4.73
59408,21,1,6.97
59409,10,1,4.91
59410,23,1,4.73
59411,6,1,3.76
59411,28,1,3.95
59412,2,1,5.44
59413,14,1,4.02
59414,28,1,3.95
59414,23,1,4.73
59415,20,1,5.08
59416,22,1,5.16
59417,31,1,5.19
59418,10,1,4.91
59418,18,1,4.58
59418,30,1,6.85
59419,29,1,4.42
59419,11,1,3.96
59419,6,1,3.76
59420,15,1,6.31
59420,31,2,10.38
59421,16,1,5.82
59422,27,2,11.5
59423,15,1,6.31
59423,14,1,4.02
59424,28,1,3.95
59425,11,1,3.96
59425,6,2,7.52
59425,8,1,4.03
59426,14,1,4.02
59426,9,1,5.07
59427,2,1,5.44
59427,10,1,4.91
59427,8,1,4.03
59428,5,1,5.12
59428,13,1,5.73
59428,18,1,4.58
59429,29,1,4.42
59429,22,1,5.16
59430,20,1,5.08
59431,10,1,4.91
59432,25,1,6.66
59432,1,2,9.58
59433,23,1,4.73
59434,14,1,4.02
59435,2,1,5.44
59435,18,1,4.58
59436,18,1,4.58
59437,25,1,6.66
59438,4,1,5.74
59438,3,1,3.85
59439,6,1,3.76
59440,26,1,4.12
59440,32,1,4.68
59441,11,1,3.96
59442,25,1,6.66
59442,15,1,6.31
59443,6,1,3.76
59444,25,1,6.66
59444,9,1,5.07
59445,32,1,4.68
59446,9,1,5.07
59446,31,1,5.19
59447,23,1,4.73
59448,31,2,10.38
59448,30,1,6.85
59448,11,1,3.96
59449,7,1,6.29
59449,22,1,5.16
59449,31,1,5.19
59450,16,1,5.82
59451,3,1,3.85
59451,27,1,5.75
59452,2,1,5.44
59453,15,1,6.31
59453,27,1,5.75
59454,24,1,7.0
59454,16,1,5.82
59455,21,2,13.94
59456,21,1,6.97
59456,14,1,4.02
59457,12,1,6.32
59458,32,1,4.68
59458,22,1,5.16
59459,22,1,5.16
59459,1,1,4.79
59459,1,1,4.79
59460,30,1,6.85
59461,27,1,5.75
59462,8,1,4.03
59462,28,1,3.95
59463,2,1,5.44
59464,3,1,3.85
59465,31,1,5.19
59465,18,1,4.58
59466,7,1,6.29
59466,19,1,6.9
59467,7,1,6.29
59468,30,1,6.85
59469,3,1,3.85
59469,4,1,5.74
59469,29,1,4.42
59470,3,1,3.85
59470,21,1,6.97
59471,10,1,4.91
59471,24,2,14.0
59472,32,2,9.36
59473,4,1,5.74
59473,15,1,6.31
59473,14,1,4.02
59474,19,1,6.9
59475,27,2,11.5
59475,19,2,13.8
59476,30,2,13.7
59477,26,1,4.12
59477,9,1,5.07
59478,24,1,7.0
59478,23,1,4.73
59479,11,1,3.96
59479,32,1,4.68
59480,32,1,4.68
59480,22,1,5.16
59481,25,1,6.66
59482,20,1,5.08
59482,15,1,6.31
59483,4,1,5.74
59484,4,1,5.74
59485,14,1,4.02
59486,28,1,3.95
59487,29,1,4.42
59488,21,1,6.97
59488,27,1,5.75
59489,27,1,5.75
59489,29,1,4.42
59490,27,1,5.75
59491,9,1,5.07
59491,20,1,5.08
59492,14,1,4.02
59493,27,1,5.75
59494,11,1,3.96
59494,18,1,4.58
59495,14,1,4.02
59496,16,1,5.82
59496,26,1,4.12
59497,21,1,6.97
59498,2,1,5.44
59498,15,1,6.31
59499,17,1,4.25
59499,16,1,5.82
59500,15,1,6.31
59500,25,1,6.66
59500,24,1,7.0
59501,3,1,3.85
59501,20,1,5.08
59501,12,2,12.64
59502,20,2,10.16
59502,5,1,5.12
59503,13,1,5.73
59504,21,1,6.97
59505,26,2,8.24
59505,3,1,3.85
59506,3,1,3.85
59506,21,1,6.97
59507,32,1,4.68
59508,19,2,13.8
59508,23,1,4.73
59509,17,1,4.25
59510,20,1,5.08
59511,7,1,6.29
59511,1,1,4.79
59512,6,1,3.76
59513,32,1,4.68
59513,3,1,3.85
59514,28,1,3.95
59515,7,1,6.29
59516,30,1,6.85
59516,17,1,4.25
59516,15,1,6.31
59517,8,2,8.06
59518,12,1,6.32
59518,1,1,4.79
59519,12,1,6.32
59520,32,2,9.36
59521,28,1,3.95
59522,3,1,3.85
59523,6,1,3.76
59524,14,1,4.02
59524,1,1,4.79
59525,12,1,6.32
59525,32,1,4.68
59526,30,1,6.85
59527,28,1,3.95
59528,20,1,5.08
59528,6,1,3.76
59528,29,1,4.42
59529,27,1,5.75
59530,28,2,7.9
59530,26,1,4.12
59530,27,1,5.75
59531,8,1,4.03
59532,8,1,4.03
59532,20,1,5.08
59533,9,1,5.07
59534,10,1,4.91
59535,26,1,4.12
59536,5,1,5.12
59536,32,1,4.68
59537,8,1,4.03
59537,31,1,5.19
59538,4,1,5.74
59539,30,1,6.85
59540,24,1,7.0
59541,14,1,4.02
59542,6,1,3.76
59542,16,1,5.82
59543,23,1,4.73
59544,19,1,6.9
59544,16,1,5.82
59545,13,1,5.73
59546,15,1,6.31
59547,11,1,3.96
59547,14,1,4.02
59547,3,1,3.85
59548,5,1,5.12
59548,11,1,3.96
59549,1,1,4.79
59549,23,1,4.73
59550,8,1,4.03
59550,15,1,6.31
59551,28,1,3.95
59552,15,1,6.31
59552,16,1,5.82
59553,7,1,6.29
59553,27,1,5.75
59553,21,1,6.97
59554,19,1,6.9
59555,7,1,6.29
59556,27,1,5.75
59556,32,1,4.68
59557,10,1,4.91
59557,14,1,4.02
59558,7,1,6.29
59559,1,1,4.79
59560,18,1,4.58
59561,29,1,4.42
59562,21,1,6.97
59562,18,2,9.16
59563,7,1,6.29
59564,17,1,4.25
59564,20,1,5.08
59565,29,1,4.42
59566,29,1,4.42
59566,12,1,6.32
59566,12,1,6.32
59567,16,1,5.82
59567,21,1,6.97
59568,13,1,5.73
59568,30,1,6.85
59569,5,1,5.12
59569,5,1,5.12
59569,18,1,4.58
59570,2,1,5.44
59571,9,1,5.07
59572,26,1,4.12
59572,15,1,6.31
59573,11,2,7.92
59573,28,1,3.95
59574,30,1,6.85
59575,8,1,4.03
59575,2,1,5.44
59575,2,1,5.44
59576,27,1,5.75
59576,17,1,4.25
59577,17,1,4.25
59578,16,1,5.82
59578,24,1,7.0
59579,1,1,4.79
59579,4,1,5.74
59580,11,1,3.96
59581,13,1,5.73
59582,31,1,5.19
59582,15,1,6.31
59583,24,2,14.0
59584,26,1,4.12
59585,6,1,3.76
59586,21,1,6.97
59587,17,1,4.25
59588,28,1,3.95
59589,14,1,4.02
59590,15,1,6.31
59591,3,1,3.85
59591,9,1,5.07
59591,2,1,5.44
59592,32,1,4.68
59593,23,1,4.73
59593,32,1,4.68
59594,17,1,4.25
59594,22,1,5.16
59595,19,1,6.9
59596,6,1,3.76
59597,1,1,4.79
59598,13,2,11.46
59598,24,1,7.0
59599,22,1,5.16
59599,6,1,3.76
59600,6,2,7.52
59601,16,2,11.64
59601,9,1,5.07
59602,18,1,4.58
59602,27,2,11.5
59602,17,1,4.25
59603,19,1,6.9
59603,23,1,4.73
59604,19,1,6.9
59605,4,1,5.74
59605,3,1,3.85
59606,5,1,5.12
59607,10,1,4.91
59608,18,1,4.58
59609,16,1,5.82
59610,12,1,6.32
59610,16,1,5.82
59611,5,1,5.12
59611,12,2,12.64
59612,12,1,6.32
59613,32,1,4.68
59614,8,1,4.03
59615,6,1,3.76
59615,13,1,5.73
59615,32,1,4.68
59616,17,1,4.25
59616,1,1,4.79
59617,27,1,5.75
59617,7,1,6.29
59618,27,1,5.75
59618,6,1,3.76
59618,21,2,13.94
59619,26,1,4.12
59620,23,1,4.73
59620,22,1,5.16
59621,12,1,6.32
59621,20,1,5.08
59621,23,1,4.73
59622,18,1,4.58
59623,17,1,4.25
59624,1,1,4.79
59625,23,1,4.73
59626,20,1,5.08
59627,21,1,6.97
59627,27,1,5.75
59628,19,1,6.9
59628,27,1,5.75
59629,7,1,6.29
59630,30,1,6.85
59630,11,1,3.96
59631,11,1,3.96
59631,14,1,4.02
59631,13,1,5.73
59632,8,2,8.06
59633,2,1,5.44
59633,3,1,3.85
59634,30,1,6.85
59635,28,1,3.95
59636,5,1,5.12
59637,22,1,5.16
59638,13,1,5.73
59638,31,1,5.19
59639,16,2,11.64
59640,29,1,4.42
59641,32,1,4.68
59641,12,1,6.32
59642,5,1,5.12
59642,20,1,5.08
59643,22,1,5.16
59643,18,1,4.58
59644,12,1,6.32
59644,30,1,6.85
59645,4,1,5.74
59646,9,1,5.07
59647,19,1,6.9
59647,27,1,5.75
59648,16,1,5.82
59648,21,1,6.97
59648,19,1,6.9
59649,31,1,5.19
59650,7,2,12.58
59651,25,2,13.32
59651,19,1,6.9
59652,31,1,5.19
59653,6,1,3.76
59653,14,1,4.02
59654,28,1,3.95
59655,22,1,5.16
59656,23,1,4.73
59657,19,1,6.9
59657,11,1,3.96
59657,27,1,5.75
59658,15,1,6.31
59658,25,1,6.66
59659,1,1,4.79
59659,3,1,3.85
59660,32,1,4.68
59660,9,1,5.07
59660,13,1,5.73
59661,25,1,6.66
59662,16,1,5.82
59663,28,1,3.95
59663,7,1,6.29
59663,5,2,10.24
59664,22,1,5.16
59664,25,1,6.66
59665,5,1,5.12
59665,2,2,10.88
59666,3,1,3.85
59667,31,1,5.19
59667,2,1,5.44
